,date,id_cliente,tipo,price
1755,2025-01-01,891,Espanhol,100
1756,2025-01-01,2161,Inglês,81
1757,2025-01-01,1936,Inglês,100
1758,2025-01-01,1998,Inglês,100
1759,2025-01-01,677,Inglês,100
1760,2025-01-01,1838,Inglês,100
1761,2025-01-01,2091,Espanhol,100
1762,2025-01-01,1422,Inglês,100
1763,2025-01-01,1759,Inglês,100
1764,2025-01-01,571,Inglês,100
1765,2025-01-01,138,Inglês,93
1766,2025-01-01,1391,Espanhol,100
1767,2025-01-01,991,Espanhol,100
1768,2025-01-01,1887,Mandarim,100
1769,2025-01-01,173,Inglês,81
1770,2025-01-01,686,Mandarim,87
1771,2025-01-01,970,Inglês,90
1772,2025-01-01,531,Inglês,100
1773,2025-01-01,2230,Espanhol,100
1774,2025-01-01,1199,Inglês,77
1775,2025-01-01,1595,Inglês,100
1776,2025-01-01,260,Espanhol,100
1777,2025-01-01,560,Espanhol,100
1778,2025-01-01,31,Inglês,100
1779,2025-01-01,1339,Inglês,100
1780,2025-01-01,345,Inglês,100
1781,2025-01-01,289,Espanhol,96
1782,2025-01-01,191,Inglês,100
1783,2025-01-01,2104,Inglês,100
1784,2025-01-01,1934,Espanhol,100
1785,2025-01-01,1736,Inglês,100
1786,2025-01-01,791,Inglês,100
1787,2025-01-01,1860,Inglês,100
1788,2025-01-01,1434,Inglês,100
1789,2025-01-01,874,Inglês,100
1790,2025-01-01,1230,Espanhol,75
1791,2025-01-01,1254,Inglês,100
1792,2025-01-01,1236,Mandarim,91
1793,2025-01-01,977,Inglês,100
1794,2025-01-01,334,Espanhol,100
1795,2025-01-01,179,Inglês,100
1796,2025-01-01,548,Espanhol,100
1797,2025-01-01,1091,Inglês,100
1798,2025-01-01,1905,Espanhol,81
1799,2025-01-01,692,Mandarim,100
1800,2025-01-01,596,Espanhol,100
1801,2025-01-01,167,Inglês,100
1802,2025-01-01,588,Inglês,100
1803,2025-01-01,158,Espanhol,97
1804,2025-01-01,183,Espanhol,76
1805,2025-01-01,19,Espanhol,100
1806,2025-01-01,1376,Inglês,100
1807,2025-01-01,1085,Inglês,100
1808,2025-01-01,2027,Inglês,100
1809,2025-01-01,133,Inglês,100
1810,2025-01-01,2094,Espanhol,75
1811,2025-01-01,1618,Inglês,100
1812,2025-01-01,1533,Espanhol,100
1813,2025-01-01,1521,Inglês,100
1814,2025-01-01,1023,Espanhol,100
1815,2025-01-01,100,Espanhol,100
1816,2025-01-01,1453,Inglês,100
1817,2025-01-01,502,Inglês,86
1818,2025-01-01,669,Inglês,100
1819,2025-01-01,1460,Inglês,100
1820,2025-01-01,1231,Inglês,82
1821,2025-01-01,2022,Espanhol,100
1822,2025-01-01,2190,Espanhol,100
1823,2025-01-01,892,Inglês,100
1824,2025-01-01,1371,Inglês,100
1825,2025-01-01,1370,Espanhol,86
1826,2025-01-01,290,Espanhol,100
1827,2025-01-01,135,Inglês,100
1828,2025-01-01,1498,Inglês,86
1829,2025-01-01,542,Inglês,100
1830,2025-01-01,983,Espanhol,77
1831,2025-01-01,442,Espanhol,86
1832,2025-01-01,1196,Espanhol,93
1833,2025-01-01,1551,Inglês,100
1834,2025-01-01,2055,Espanhol,100
1835,2025-01-01,1494,Espanhol,100
1836,2025-01-01,481,Espanhol,100
1837,2025-01-01,2011,Espanhol,100
1838,2025-01-01,1129,Inglês,100
1839,2025-01-01,1662,Inglês,100
1840,2025-01-01,903,Espanhol,100
1841,2025-01-01,2185,Espanhol,97
1842,2025-01-01,1347,Inglês,100
1843,2025-01-01,1964,Espanhol,100
1844,2025-01-01,1206,Inglês,100
1845,2025-01-01,2229,Espanhol,100
1846,2025-01-01,160,Espanhol,77
1847,2025-01-01,1078,Espanhol,100
1848,2025-01-01,447,Espanhol,97
1849,2025-01-01,1416,Espanhol,100
1850,2025-01-01,245,Inglês,84
1851,2025-01-01,1852,Inglês,84
1852,2025-01-01,2137,Espanhol,93
1853,2025-01-01,213,Espanhol,100
1854,2025-01-01,1222,Espanhol,100
1855,2025-01-01,434,Espanhol,100
1856,2025-01-01,1717,Espanhol,100
1857,2025-01-01,40,Espanhol,76
1858,2025-01-01,2061,Inglês,76
1859,2025-01-01,426,Inglês,100
1860,2025-01-01,2150,Mandarim,100
1861,2025-01-01,1685,Inglês,100
1862,2025-01-01,1553,Inglês,100
1863,2025-01-01,616,Espanhol,100
1864,2025-01-01,1128,Espanhol,100
1865,2025-01-01,429,Inglês,89
1866,2025-01-01,1177,Espanhol,100
1867,2025-01-01,1681,Espanhol,75
1868,2025-01-01,552,Inglês,97
1869,2025-01-01,781,Espanhol,100
1870,2025-01-01,860,Espanhol,79
1871,2025-01-01,2218,Espanhol,100
1872,2025-01-01,2008,Mandarim,100
1873,2025-01-01,955,Inglês,100
1874,2025-01-01,360,Inglês,100
1875,2025-01-01,1275,Espanhol,90
1876,2025-01-01,1351,Inglês,100
1877,2025-01-01,1485,Inglês,90
1878,2025-01-01,1257,Espanhol,85
1879,2025-01-01,393,Inglês,96
1880,2025-01-01,1004,Inglês,100
1881,2025-01-01,1348,Inglês,100
1882,2025-01-01,359,Inglês,100
1883,2025-01-01,444,Espanhol,100
1884,2025-01-01,1014,Espanhol,95
1885,2025-01-01,1436,Espanhol,100
1886,2025-01-01,2227,Inglês,100
1887,2025-01-01,288,Espanhol,100
1888,2025-01-01,1029,Espanhol,100
1889,2025-01-01,284,Inglês,100
1890,2025-01-01,487,Inglês,100
1891,2025-01-01,375,Espanhol,100
1892,2025-01-01,1495,Inglês,100
1893,2025-01-01,1975,Espanhol,76
1894,2025-01-01,1112,Inglês,100
1895,2025-01-01,211,Inglês,100
1896,2025-01-01,639,Inglês,100
1897,2025-01-01,364,Inglês,84
1898,2025-01-01,1188,Inglês,100
1899,2025-01-01,1012,Espanhol,100
1900,2025-01-01,1564,Espanhol,93
1901,2025-01-01,748,Inglês,100
1902,2025-01-01,2124,Espanhol,100
1903,2025-01-01,662,Inglês,100
1904,2025-01-01,2186,Inglês,100
1905,2025-01-01,1799,Inglês,100
1906,2025-01-01,557,Espanhol,100
1907,2025-01-01,962,Espanhol,100
1908,2025-01-01,1261,Inglês,87
1909,2025-01-01,1049,Espanhol,80
1910,2025-01-01,1648,Inglês,100
1911,2025-01-01,1009,Inglês,100
1912,2025-01-01,1673,Espanhol,100
1913,2025-01-01,1614,Espanhol,100
1914,2025-01-01,1146,Espanhol,96
1915,2025-01-01,1593,Espanhol,100
1916,2025-01-01,795,Inglês,100
1917,2025-01-01,810,Espanhol,100
1918,2025-01-01,214,Inglês,86
1919,2025-01-01,832,Inglês,100
1920,2025-01-01,605,Espanhol,100
1921,2025-01-01,121,Espanhol,100
1922,2025-01-01,134,Inglês,100
1923,2025-01-01,412,Inglês,100
1924,2025-01-01,166,Espanhol,100
1925,2025-01-01,706,Inglês,84
1926,2025-01-01,81,Espanhol,100
1927,2025-01-01,691,Espanhol,81
1928,2025-01-01,1616,Espanhol,100
1929,2025-01-01,1324,Espanhol,100
1930,2025-01-01,716,Espanhol,100
1931,2025-01-01,797,Inglês,100
1932,2025-01-01,503,Inglês,100
1933,2025-01-01,1856,Mandarim,100
1934,2025-01-01,1745,Inglês,78
1935,2025-01-01,2095,Inglês,100
1936,2025-01-01,589,Espanhol,100
1937,2025-01-01,1216,Espanhol,83
1938,2025-01-01,674,Espanhol,100
1939,2025-01-01,228,Inglês,100
1940,2025-01-01,537,Espanhol,100
1941,2025-01-01,1431,Espanhol,100
1942,2025-01-01,409,Espanhol,100
1943,2025-01-01,106,Espanhol,100
1944,2025-01-01,1689,Espanhol,100
1945,2025-01-01,30,Espanhol,100
1946,2025-01-01,914,Inglês,100
1947,2025-01-01,1378,Inglês,100
1948,2025-01-01,604,Espanhol,100
1949,2025-01-01,1806,Espanhol,100
1950,2025-01-01,1684,Espanhol,75
1951,2025-01-01,2201,Espanhol,82
1952,2025-01-01,2045,Inglês,100
1953,2025-01-01,0,Inglês,100
1954,2025-01-01,1031,Inglês,100
1955,2025-01-01,634,Espanhol,100
1956,2025-01-01,128,Inglês,100
1957,2025-01-01,2101,Inglês,100
1958,2025-01-01,1848,Inglês,96
1959,2025-01-01,84,Inglês,100
1960,2025-01-01,1925,Espanhol,100
1961,2025-01-01,1389,Inglês,100
1962,2025-01-01,395,Inglês,100
1963,2025-01-01,508,Espanhol,78
1964,2025-01-01,1604,Espanhol,100
1965,2025-01-01,1509,Inglês,100
1966,2025-01-01,1191,Inglês,100
1967,2025-01-01,527,Espanhol,100
1968,2025-01-01,1400,Inglês,100
1969,2025-01-01,229,Inglês,100
1970,2025-01-01,902,Inglês,100
1971,2025-01-01,918,Espanhol,100
1972,2025-01-01,1484,Inglês,100
1973,2025-01-01,1156,Espanhol,100
1974,2025-01-01,1990,Inglês,100
1975,2025-01-01,1306,Espanhol,82
1976,2025-01-01,62,Inglês,97
1977,2025-01-01,853,Inglês,93
1978,2025-01-01,886,Inglês,100
1979,2025-01-01,1534,Espanhol,87
1980,2025-01-01,1612,Inglês,100
1981,2025-01-01,1449,Inglês,81
1982,2025-01-01,1694,Espanhol,83
1983,2025-01-01,1919,Inglês,100
1984,2025-01-01,1197,Inglês,85
1985,2025-01-01,1473,Inglês,95
1986,2025-01-01,329,Inglês,100
1987,2025-01-01,637,Espanhol,100
1988,2025-01-01,1849,Espanhol,89
1989,2025-01-01,857,Espanhol,93
1990,2025-01-01,1723,Espanhol,82
1991,2025-01-01,1190,Inglês,89
1992,2025-01-01,697,Inglês,100
1993,2025-01-01,1664,Inglês,93
1994,2025-01-01,695,Espanhol,100
1995,2025-01-01,1110,Espanhol,100
1996,2025-01-01,1125,Inglês,100
1997,2025-01-01,1349,Inglês,100
1998,2025-01-01,1452,Inglês,98
1999,2025-01-01,1440,Espanhol,98
2000,2025-01-01,1746,Espanhol,100
2001,2025-01-01,349,Inglês,100
2002,2025-01-01,279,Espanhol,100
2003,2025-01-01,1566,Inglês,91
2004,2025-01-01,1987,Espanhol,100
2005,2025-01-01,1114,Inglês,92
2006,2025-01-01,460,Inglês,100
2007,2025-01-01,198,Inglês,100
2008,2025-01-01,1162,Inglês,100
2009,2025-01-01,998,Inglês,100
2010,2025-01-01,2133,Espanhol,100
2011,2025-01-01,388,Espanhol,80
2012,2025-01-01,2080,Inglês,78
2013,2025-01-01,909,Inglês,92
2014,2025-01-01,353,Inglês,100
2015,2025-01-01,86,Espanhol,100
2016,2025-01-01,1724,Inglês,100
2017,2025-01-01,1402,Espanhol,100
2018,2025-01-01,1920,Espanhol,100
2019,2025-01-01,558,Espanhol,100
2020,2025-01-01,1628,Espanhol,100
2021,2025-01-01,9,Inglês,100
2022,2025-01-01,50,Inglês,100
2023,2025-01-01,403,Espanhol,100
2024,2025-01-01,256,Inglês,100
2025,2025-01-01,890,Inglês,100
2026,2025-01-01,344,Inglês,100
2027,2025-01-01,790,Mandarim,86
2028,2025-01-01,2019,Espanhol,100
2029,2025-01-01,1841,Inglês,100
2030,2025-01-01,1906,Inglês,100
2031,2025-01-01,339,Mandarim,88
2032,2025-01-01,606,Espanhol,100
2033,2025-01-01,1652,Espanhol,100
2034,2025-01-01,1307,Inglês,80
2035,2025-01-01,1530,Espanhol,100
2036,2025-01-01,541,Espanhol,100
2037,2025-01-01,641,Inglês,100
2038,2025-01-01,1458,Inglês,100
2039,2025-01-01,698,Espanhol,81
2040,2025-01-01,2068,Espanhol,100
2041,2025-01-01,2119,Inglês,100
2042,2025-01-01,685,Inglês,91
2043,2025-01-01,58,Inglês,100
2044,2025-01-01,937,Inglês,100
2045,2025-01-01,1345,Espanhol,100
2046,2025-01-01,1056,Espanhol,76
2047,2025-01-01,1599,Inglês,100
2048,2025-01-01,664,Espanhol,100
2049,2025-01-01,257,Espanhol,100
2050,2025-01-01,585,Espanhol,100
2051,2025-01-01,2057,Inglês,100
2052,2025-01-01,845,Inglês,100
2053,2025-01-01,1161,Inglês,100
2054,2025-01-01,618,Inglês,100
2055,2025-01-01,1876,Inglês,86
2056,2025-01-01,1429,Espanhol,100
2057,2025-01-01,2144,Espanhol,78
2058,2025-01-01,559,Inglês,100
2059,2025-01-01,1515,Inglês,96
2060,2025-01-01,1590,Inglês,100
2061,2025-01-01,1203,Espanhol,100
2062,2025-01-01,513,Mandarim,83
2063,2025-01-01,1813,Espanhol,100
2064,2025-01-01,1845,Mandarim,100
2065,2025-01-01,2225,Inglês,100
2066,2025-01-01,1448,Inglês,89
2067,2025-01-01,101,Mandarim,100
2068,2025-01-01,1380,Inglês,100
2069,2025-01-01,2131,Inglês,96
2070,2025-01-01,1175,Espanhol,100
2071,2025-01-01,1983,Espanhol,100
2072,2025-01-01,1108,Inglês,100
2073,2025-01-01,752,Inglês,100
2074,2025-01-01,452,Espanhol,84
2075,2025-01-01,295,Mandarim,98
2076,2025-01-01,830,Inglês,91
2077,2025-01-01,1506,Inglês,100
2078,2025-01-01,1965,Inglês,100
2079,2025-01-01,696,Espanhol,100
2080,2025-01-01,626,Inglês,100
2081,2025-01-01,972,Espanhol,100
2082,2025-01-01,1072,Inglês,100
2083,2025-01-01,1420,Inglês,100
2084,2025-01-01,1415,Inglês,95
2085,2025-01-01,1432,Inglês,100
2086,2025-01-01,1918,Inglês,100
2087,2025-01-01,1982,Inglês,100
2088,2025-01-01,611,Mandarim,100
2089,2025-01-01,1819,Inglês,100
2090,2025-01-01,114,Inglês,100
2091,2025-01-01,43,Inglês,100
2092,2025-01-01,1542,Inglês,100
2093,2025-01-01,672,Inglês,100
2094,2025-01-01,2032,Espanhol,100
2095,2025-01-01,1290,Espanhol,97
2096,2025-01-01,1637,Inglês,83
2097,2025-01-01,2086,Espanhol,84
2098,2025-01-01,396,Espanhol,100
2099,2025-01-01,1079,Inglês,94
2100,2025-01-01,2112,Espanhol,100
2101,2025-01-01,478,Inglês,100
2102,2025-01-01,1532,Inglês,82
2103,2025-01-01,522,Espanhol,96
2104,2025-01-01,1748,Inglês,100
2105,2025-01-01,1340,Espanhol,100
2106,2025-01-01,285,Espanhol,100
2107,2025-01-01,1822,Espanhol,100
2108,2025-01-01,1522,Espanhol,100
2109,2025-01-01,371,Espanhol,100
2110,2025-01-01,1185,Espanhol,100
2111,2025-01-01,1492,Inglês,100
2112,2025-01-01,164,Mandarim,95
2113,2025-01-01,251,Espanhol,100
2114,2025-01-01,2040,Espanhol,83
2115,2025-01-01,268,Inglês,100
2116,2025-01-01,1152,Inglês,100
2117,2025-01-01,1803,Inglês,100
2118,2025-01-01,2178,Inglês,100
2119,2025-01-01,1573,Inglês,90
2120,2025-01-01,980,Espanhol,100
2121,2025-01-01,1993,Inglês,100
2122,2025-01-01,1785,Espanhol,100
2123,2025-01-01,1296,Espanhol,100
2124,2025-01-01,1379,Inglês,100
2125,2025-01-01,1517,Espanhol,78
2126,2025-01-01,1908,Espanhol,81
2127,2025-01-01,1653,Inglês,81
2128,2025-01-01,1611,Espanhol,81
2129,2025-01-01,785,Espanhol,85
2130,2025-01-01,661,Espanhol,100
2131,2025-01-01,1459,Inglês,94
2132,2025-01-01,1915,Inglês,100
2133,2025-01-01,382,Espanhol,100
2134,2025-01-01,367,Inglês,100
2135,2025-01-01,1510,Inglês,100
2136,2025-01-01,406,Inglês,100
2137,2025-01-01,1272,Espanhol,100
2138,2025-01-01,608,Inglês,100
2139,2025-01-01,1791,Inglês,100
2140,2025-01-01,702,Inglês,90
2141,2025-01-01,340,Espanhol,89
2142,2025-01-01,2073,Inglês,100
2143,2025-01-01,813,Inglês,100
2144,2025-01-01,2219,Espanhol,100
2145,2025-01-01,825,Espanhol,95
2146,2025-01-01,881,Espanhol,100
2147,2025-01-01,202,Espanhol,100
2148,2025-01-01,314,Espanhol,85
2149,2025-01-01,1505,Espanhol,86
2150,2025-01-01,22,Inglês,100
2151,2025-01-01,1385,Inglês,100
2152,2025-01-01,854,Inglês,78
2153,2025-01-01,546,Espanhol,100
2154,2025-01-01,23,Mandarim,100
2155,2025-01-01,945,Inglês,80
2156,2025-01-01,976,Espanhol,100
2157,2025-01-01,397,Espanhol,100
2158,2025-01-01,124,Inglês,85
2159,2025-01-01,1372,Espanhol,100
2160,2025-01-01,717,Espanhol,100
2161,2025-01-01,2030,Inglês,100
2162,2025-01-01,316,Inglês,100
2163,2025-01-01,1240,Espanhol,100
2164,2025-01-01,443,Espanhol,100
2165,2025-01-01,1443,Espanhol,100
2166,2025-01-01,1829,Inglês,75
2167,2025-01-01,1133,Inglês,100
2168,2025-01-01,1789,Inglês,100
2169,2025-01-01,1166,Espanhol,100
2170,2025-01-01,33,Inglês,90
2171,2025-01-01,2214,Espanhol,91
2172,2025-01-01,956,Espanhol,100
2173,2025-01-01,1027,Espanhol,100
2174,2025-01-01,2087,Espanhol,100
2175,2025-01-01,1143,Inglês,100
2176,2025-01-01,1292,Espanhol,100
2177,2025-01-01,760,Espanhol,96
2178,2025-01-01,1170,Espanhol,80
2179,2025-01-01,1147,Espanhol,100
2180,2025-01-01,1535,Espanhol,100
2181,2025-01-01,390,Espanhol,82
2182,2025-01-01,2077,Espanhol,75
2183,2025-01-01,1414,Inglês,100
2184,2025-01-01,985,Inglês,100
2185,2025-01-01,2147,Inglês,100
2186,2025-01-01,170,Espanhol,85
2187,2025-01-01,650,Mandarim,98
2188,2025-01-01,222,Inglês,100
2189,2025-01-01,180,Inglês,88
2190,2025-01-01,1671,Inglês,95
2191,2025-01-01,2134,Mandarim,100
2192,2025-01-01,765,Espanhol,100
2193,2025-01-01,1302,Espanhol,81
2194,2025-01-01,1176,Mandarim,100
2195,2025-01-01,1917,Inglês,78
2196,2025-01-01,599,Espanhol,100
2197,2025-01-01,1041,Espanhol,100
2198,2025-01-01,1435,Espanhol,100
2199,2025-01-01,1028,Espanhol,85
2200,2025-01-01,1018,Espanhol,100
2201,2025-01-01,1030,Inglês,92
2202,2025-01-01,436,Espanhol,88
2203,2025-01-01,1169,Inglês,100
2204,2025-01-01,1447,Inglês,76
2205,2025-01-01,320,Inglês,100
2206,2025-01-01,1774,Espanhol,100
2207,2025-01-01,1538,Inglês,100
2208,2025-01-01,1946,Inglês,97
2209,2025-01-01,1145,Espanhol,100
2210,2025-01-01,1165,Espanhol,100
2211,2025-01-01,1489,Espanhol,88
2212,2025-01-01,907,Espanhol,100
2213,2025-01-01,466,Inglês,83
2214,2025-01-01,1490,Inglês,100
2215,2025-01-01,2083,Espanhol,100
2216,2025-01-01,1200,Inglês,100
2217,2025-01-01,758,Inglês,100
2218,2025-01-01,46,Espanhol,82
2219,2025-01-01,38,Espanhol,100
2220,2025-01-01,788,Espanhol,100
2221,2025-01-01,263,Espanhol,100
2222,2025-01-01,861,Espanhol,100
2223,2025-01-01,480,Inglês,100
2224,2025-01-01,2224,Inglês,100
2225,2025-01-01,708,Mandarim,100
2226,2025-01-01,283,Inglês,100
2227,2025-01-01,2033,Inglês,100
2228,2025-01-01,525,Espanhol,100
2229,2025-01-01,880,Espanhol,100
2230,2025-01-01,2085,Inglês,90
2231,2025-01-01,241,Inglês,100
2232,2025-01-01,1602,Inglês,100
2233,2025-01-01,2222,Espanhol,100
2234,2025-01-01,246,Inglês,79
2235,2025-01-01,476,Inglês,79
2236,2025-01-01,863,Espanhol,82
2237,2025-01-01,718,Espanhol,100
2238,2025-01-01,1562,Inglês,100
2239,2025-01-01,683,Inglês,100
2240,2025-01-02,1668,Inglês,100
2241,2025-01-02,1581,Inglês,100
2242,2025-01-02,1325,Inglês,76
2243,2025-01-02,1641,Inglês,100
2244,2025-01-02,2000,Espanhol,95
2245,2025-01-02,936,Inglês,100
2246,2025-01-02,1555,Espanhol,97
2247,2025-01-02,899,Espanhol,100
2248,2025-01-02,1381,Inglês,100
2249,2025-01-02,267,Espanhol,100
2250,2025-01-02,923,Inglês,86
2251,2025-01-02,1970,Inglês,100
2252,2025-01-02,1530,Espanhol,100
2253,2025-01-02,1161,Inglês,97
2254,2025-01-02,1510,Inglês,78
2255,2025-01-02,2112,Espanhol,84
2256,2025-01-02,385,Espanhol,100
2257,2025-01-02,1777,Inglês,100
2258,2025-01-02,680,Inglês,79
2259,2025-01-02,212,Inglês,80
2260,2025-01-02,28,Espanhol,100
2261,2025-01-02,239,Inglês,100
2262,2025-01-02,138,Inglês,77
2263,2025-01-02,610,Espanhol,90
2264,2025-01-02,1364,Inglês,100
2265,2025-01-02,1526,Inglês,93
2266,2025-01-02,1215,Espanhol,100
2267,2025-01-02,504,Espanhol,100
2268,2025-01-02,181,Espanhol,100
2269,2025-01-02,1566,Espanhol,87
2270,2025-01-02,676,Inglês,100
2271,2025-01-02,17,Espanhol,100
2272,2025-01-02,1764,Espanhol,91
2273,2025-01-02,490,Inglês,100
2274,2025-01-02,758,Espanhol,100
2275,2025-01-02,932,Inglês,87
2276,2025-01-02,1361,Espanhol,85
2277,2025-01-02,1614,Espanhol,100
2278,2025-01-02,731,Inglês,100
2279,2025-01-02,1341,Espanhol,100
2280,2025-01-02,1120,Inglês,100
2281,2025-01-02,353,Inglês,84
2282,2025-01-02,1923,Inglês,100
2283,2025-01-02,1446,Inglês,100
2284,2025-01-02,1691,Inglês,97
2285,2025-01-02,1279,Espanhol,100
2286,2025-01-02,1491,Mandarim,84
2287,2025-01-02,1119,Espanhol,100
2288,2025-01-02,1874,Espanhol,100
2289,2025-01-02,1588,Espanhol,80
2290,2025-01-02,1605,Inglês,100
2291,2025-01-02,1775,Inglês,93
2292,2025-01-02,1719,Inglês,88
2293,2025-01-02,839,Espanhol,100
2294,2025-01-02,1518,Espanhol,100
2295,2025-01-02,1688,Espanhol,100
2296,2025-01-02,959,Inglês,100
2297,2025-01-02,292,Inglês,100
2298,2025-01-02,1591,Espanhol,100
2299,2025-01-02,1703,Inglês,100
2300,2025-01-02,147,Espanhol,100
2301,2025-01-02,1501,Espanhol,95
2302,2025-01-02,1754,Inglês,100
2303,2025-01-02,1647,Inglês,78
2304,2025-01-02,599,Espanhol,100
2305,2025-01-02,511,Inglês,100
2306,2025-01-02,142,Inglês,94
2307,2025-01-02,1815,Inglês,100
2308,2025-01-02,521,Inglês,100
2309,2025-01-02,1477,Inglês,100
2310,2025-01-02,99,Inglês,80
2311,2025-01-02,1812,Inglês,100
2312,2025-01-02,1342,Mandarim,90
2313,2025-01-02,1261,Inglês,77
2314,2025-01-02,789,Espanhol,80
2315,2025-01-02,1995,Inglês,100
2316,2025-01-02,2222,Espanhol,100
2317,2025-01-02,0,Inglês,100
2318,2025-01-02,1801,Inglês,90
2319,2025-01-02,1553,Inglês,100
2320,2025-01-02,243,Espanhol,100
2321,2025-01-02,510,Espanhol,87
2322,2025-01-02,1250,Inglês,100
2323,2025-01-02,1158,Inglês,100
2324,2025-01-02,3,Espanhol,100
2325,2025-01-02,139,Inglês,100
2326,2025-01-02,1969,Espanhol,96
2327,2025-01-02,1725,Espanhol,85
2328,2025-01-02,299,Inglês,100
2329,2025-01-02,1226,Mandarim,100
2330,2025-01-02,1312,Espanhol,100
2331,2025-01-02,1034,Inglês,100
2332,2025-01-02,1408,Inglês,100
2333,2025-01-02,1122,Inglês,100
2334,2025-01-02,1403,Espanhol,100
2335,2025-01-02,1536,Espanhol,94
2336,2025-01-02,1238,Espanhol,100
2337,2025-01-02,61,Espanhol,100
2338,2025-01-02,1154,Espanhol,100
2339,2025-01-02,1043,Inglês,100
2340,2025-01-02,2069,Espanhol,100
2341,2025-01-02,1225,Mandarim,100
2342,2025-01-02,2115,Inglês,100
2343,2025-01-02,1817,Inglês,100
2344,2025-01-02,1592,Espanhol,100
2345,2025-01-02,1673,Espanhol,94
2346,2025-01-02,2161,Inglês,100
2347,2025-01-02,1402,Espanhol,100
2348,2025-01-02,2131,Inglês,95
2349,2025-01-02,2159,Inglês,100
2350,2025-01-02,1163,Inglês,100
2351,2025-01-02,593,Espanhol,100
2352,2025-01-02,1356,Espanhol,100
2353,2025-01-02,1999,Inglês,100
2354,2025-01-02,840,Inglês,100
2355,2025-01-02,853,Inglês,75
2356,2025-01-02,75,Espanhol,90
2357,2025-01-02,2156,Inglês,100
2358,2025-01-02,728,Inglês,76
2359,2025-01-02,415,Inglês,82
2360,2025-01-02,798,Inglês,100
2361,2025-01-02,27,Inglês,96
2362,2025-01-02,1932,Espanhol,100
2363,2025-01-02,2037,Inglês,100
2364,2025-01-02,72,Inglês,96
2365,2025-01-02,1913,Inglês,100
2366,2025-01-02,1268,Mandarim,100
2367,2025-01-02,1061,Inglês,100
2368,2025-01-02,1067,Inglês,100
2369,2025-01-02,773,Espanhol,100
2370,2025-01-02,669,Inglês,94
2371,2025-01-02,2019,Espanhol,100
2372,2025-01-02,1991,Espanhol,97
2373,2025-01-02,1939,Espanhol,100
2374,2025-01-02,641,Inglês,100
2375,2025-01-02,2013,Espanhol,100
2376,2025-01-02,464,Espanhol,100
2377,2025-01-02,1174,Espanhol,92
2378,2025-01-02,1256,Espanhol,100
2379,2025-01-02,1879,Espanhol,100
2380,2025-01-02,1643,Espanhol,93
2381,2025-01-02,1771,Mandarim,100
2382,2025-01-02,684,Espanhol,82
2383,2025-01-02,2076,Espanhol,100
2384,2025-01-02,1217,Inglês,81
2385,2025-01-02,224,Espanhol,100
2386,2025-01-02,398,Espanhol,100
2387,2025-01-02,20,Espanhol,100
2388,2025-01-02,678,Inglês,100
2389,2025-01-02,259,Mandarim,100
2390,2025-01-02,1868,Espanhol,97
2391,2025-01-02,1543,Mandarim,100
2392,2025-01-02,484,Inglês,100
2393,2025-01-02,1355,Espanhol,95
2394,2025-01-02,163,Inglês,100
2395,2025-01-02,2178,Inglês,100
2396,2025-01-02,578,Inglês,100
2397,2025-01-02,2077,Espanhol,100
2398,2025-01-02,881,Espanhol,100
2399,2025-01-02,988,Inglês,100
2400,2025-01-02,1357,Mandarim,100
2401,2025-01-02,210,Inglês,75
2402,2025-01-02,148,Espanhol,100
2403,2025-01-02,846,Espanhol,78
2404,2025-01-02,984,Espanhol,100
2405,2025-01-02,470,Inglês,100
2406,2025-01-02,662,Inglês,100
2407,2025-01-02,1274,Espanhol,100
2408,2025-01-02,238,Inglês,96
2409,2025-01-02,124,Inglês,77
2410,2025-01-02,1339,Espanhol,93
2411,2025-01-02,672,Inglês,95
2412,2025-01-02,1293,Inglês,100
2413,2025-01-02,1328,Espanhol,95
2414,2025-01-02,2064,Inglês,100
2415,2025-01-02,1125,Espanhol,100
2416,2025-01-02,185,Espanhol,100
2417,2025-01-02,284,Inglês,100
2418,2025-01-02,519,Mandarim,77
2419,2025-01-02,1375,Espanhol,100
2420,2025-01-02,1955,Mandarim,100
2421,2025-01-02,1551,Inglês,100
2422,2025-01-02,941,Inglês,83
2423,2025-01-02,1866,Espanhol,96
2424,2025-01-02,690,Inglês,100
2425,2025-01-02,803,Mandarim,99
2426,2025-01-02,2110,Inglês,80
2427,2025-01-02,10,Inglês,100
2428,2025-01-02,2,Inglês,94
2429,2025-01-02,1316,Inglês,82
2430,2025-01-02,1235,Inglês,80
2431,2025-01-02,143,Inglês,100
2432,2025-01-02,358,Inglês,100
2433,2025-01-02,105,Espanhol,100
2434,2025-01-02,1733,Inglês,100
2435,2025-01-02,548,Espanhol,100
2436,2025-01-02,542,Inglês,100
2437,2025-01-02,1840,Espanhol,100
2438,2025-01-02,466,Inglês,100
2439,2025-01-02,1379,Inglês,100
2440,2025-01-02,1618,Inglês,100
2441,2025-01-02,1349,Inglês,98
2442,2025-01-02,342,Inglês,100
2443,2025-01-02,213,Espanhol,100
2444,2025-01-02,515,Inglês,100
2445,2025-01-02,1823,Espanhol,100
2446,2025-01-02,363,Inglês,100
2447,2025-01-02,279,Espanhol,100
2448,2025-01-02,1500,Inglês,100
2449,2025-01-02,589,Espanhol,100
2450,2025-01-02,1390,Inglês,100
2451,2025-01-02,1658,Espanhol,84
